schi	id	hex	url	extra
天蝎座碎片	176B	9	https://acnhcdn.com/latest/FtrIcon/StarpieceScorpio.png	10
射手座碎片	176C	9	https://acnhcdn.com/latest/FtrIcon/StarpieceSagittarius.png	10
枫叶	1CCE	9	https://acnhcdn.com/latest/FtrIcon/AutumnLeaf.png	10
手机壳改造工具组	2238	0	https://acnhcdn.com/latest/FtrIcon/SmartphoneCase_Remake_0_0.png	1
手机壳改造工具组	2238	32	https://acnhcdn.com/latest/FtrIcon/SmartphoneCase_Remake_0_1.png	1
手机壳改造工具组	2238	64	https://acnhcdn.com/latest/FtrIcon/SmartphoneCase_Remake_0_2.png	1
手机壳改造工具组	2238	96	https://acnhcdn.com/latest/FtrIcon/SmartphoneCase_Remake_0_3.png	1
手机壳改造工具组	2238	128	https://acnhcdn.com/latest/FtrIcon/SmartphoneCase_Remake_0_4.png	1
手机壳改造工具组	2238	160	https://acnhcdn.com/latest/FtrIcon/SmartphoneCase_Remake_0_5.png	1
手机壳改造工具组	2238	192	https://acnhcdn.com/latest/FtrIcon/SmartphoneCase_Remake_0_6.png	1
手机壳改造工具组	2238	224	https://acnhcdn.com/latest/FtrIcon/SmartphoneCase_Remake_0_7.png	1
珍珠	32A8	29	https://acnhcdn.com/latest/FtrIcon/Pearl.png	30
口袋露营广场手机壳	347F	0	https://acnhcdn.com/latest/FtrIcon/SmartphoneCaseComp.png	1
巧美生活手机壳	39E4	0	https://acnhcdn.com/latest/FtrIcon/SmartphoneCaseOtg.png	1
嫩绿色扇子	0141	0	https://acnhcdn.com/latest/FtrIcon/ToolSensu3.png	1
橙色扇子	0142	0	https://acnhcdn.com/latest/FtrIcon/ToolSensu2.png	1
天空蓝扇子	0143	0	https://acnhcdn.com/latest/FtrIcon/ToolSensu1.png	1
彩虹软冰淇淋	0144	0	https://acnhcdn.com/latest/FtrIcon/ToolIcesoft4.png	1
草莓&香草软冰淇淋	0145	0	https://acnhcdn.com/latest/FtrIcon/ToolIcesoft3.png	1
抹茶&香草软冰淇淋	0146	0	https://acnhcdn.com/latest/FtrIcon/ToolIcesoft2.png	1
巧克力软冰淇淋	0147	0	https://acnhcdn.com/latest/FtrIcon/ToolIcesoft1.png	1
抹茶甜甜圈	014C	0	https://acnhcdn.com/latest/FtrIcon/ToolDonutPlayer3.png	1
草莓甜甜圈	014E	0	https://acnhcdn.com/latest/FtrIcon/ToolDonutPlayer2.png	1
白巧克力甜甜圈	0151	0	https://acnhcdn.com/latest/FtrIcon/ToolDonutPlayer1.png	1
陷阱种子的手册	02EE	0	https://acnhcdn.com/latest/FtrIcon/DIYRecipePitfallSeed.png	1
陷阱种子	0A12	9	https://acnhcdn.com/latest/FtrIcon/PitfallSeed.png	10
ダミーDIYレシピ	0A87	0	https://acnhcdn.com/latest/FtrIcon/DummyCraftingRecipe.png	1
帐篷	0ABE	0	https://acnhcdn.com/latest/FtrIcon/Tent.png	1
拉炮	0AC1	9	https://acnhcdn.com/latest/FtrIcon/ToolCracker.png	10
傅达帐篷用地	0AC3	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
商店的施工告示牌	0AC4	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
<name>的帐篷	0AC5	0	https://acnhcdn.com/latest/FtrIcon/Tent.png	1
药	0AD9	9	https://acnhcdn.com/latest/FtrIcon/ItemMedicine.png	10
蜂巢	0CBF	9	https://acnhcdn.com/latest/FtrIcon/Honeycomb.png	10
盖房子工具组	0D15	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
空罐	0D8A	0	https://acnhcdn.com/latest/FtrIcon/TrashCan.png	1
长靴	0D8D	0	https://acnhcdn.com/latest/FtrIcon/TrashBoot.png	1
轮胎	0D8E	0	https://acnhcdn.com/latest/FtrIcon/TrashTire.png	1
邮寄箱	1095	0	https://acnhcdn.com/latest/FtrIcon/Present2.png	1
桥梁用地工具组	10D6	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
坡道用地工具组	10D7	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
肥皂泡	1122	9	https://acnhcdn.com/latest/FtrIcon/ToolBubblesNormal.png	10
裁缝屋的施工告示牌	113B	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
礼物	1180	0	https://acnhcdn.com/latest/FtrIcon/Present.png	1
鱼饲料	11C5	9	https://acnhcdn.com/latest/FtrIcon/FishBait.png	10
包裹	1225	0	https://acnhcdn.com/latest/FtrIcon/Icon_Box^w.png	1
露营地施工工具组	142E	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
扇子	14C7	0	https://acnhcdn.com/latest/FtrIcon/ToolPaperFan.png	1
陶笛	14C8	0	https://acnhcdn.com/latest/FtrIcon/ToolOcarina.png	1
<name>搬迁工具组	14ED	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
搬迁工具组	14EE	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
裁缝屋搬迁工具组	14EF	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
商店搬迁工具组	14F0	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
博物馆搬迁工具组	14F1	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
铃鼓	1536	0	https://acnhcdn.com/latest/FtrIcon/ToolTambourine.png	1
排笛	158D	0	https://acnhcdn.com/latest/FtrIcon/ToolPanpipe.png	1
新手DIY手册	15E3	0	https://acnhcdn.com/latest/FtrIcon/DIYbook1.png	1
挑战！DIY手册	15E4	0	https://acnhcdn.com/latest/FtrIcon/DIYbook2.png	1
竟然能这样？！DIY	15E5	0	https://acnhcdn.com/latest/FtrIcon/DIYbook3.png	1
荧光棒	166D	0	https://acnhcdn.com/latest/FtrIcon/ToolSticklight.png	1
派对吹笛	166E	0	https://acnhcdn.com/latest/FtrIcon/ToolBlowouts.png	1
红色烟花棒	166F	9	https://acnhcdn.com/latest/FtrIcon/ToolFireworks.png	10
纸风车	1670	0	https://acnhcdn.com/latest/FtrIcon/ToolWindmill.png	1
瓶中信	16A1	0	https://acnhcdn.com/latest/FtrIcon/BottleRecipe.png	1
盖房子工具组·1号地	16C3	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
盖房子工具组·2号地	16C4	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
盖房子工具组·3号地	16C5	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
里数旅行券	16DB	9	https://acnhcdn.com/latest/FtrIcon/MilePlaneTicket.png	10
露营地搬迁工具组	1AB9	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
桥梁施工工具组	1C2B	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
黄色包装纸	1E03	9	https://acnhcdn.com/latest/FtrIcon/WPaperYellow.png	10
粉红色包装纸	1E04	9	https://acnhcdn.com/latest/FtrIcon/WPaperPink.png	10
橘色包装纸	1E05	9	https://acnhcdn.com/latest/FtrIcon/WPaperOrange.png	10
黄绿色包装纸	1E06	9	https://acnhcdn.com/latest/FtrIcon/WPaperLightGreen.png	10
绿色包装纸	1E07	9	https://acnhcdn.com/latest/FtrIcon/WPaperGreen.png	10
薄荷绿包装纸	1E08	9	https://acnhcdn.com/latest/FtrIcon/WPaperMint.png	10
水蓝色包装纸	1E09	9	https://acnhcdn.com/latest/FtrIcon/WPaperLightBlue.png	10
紫色包装纸	1E0A	9	https://acnhcdn.com/latest/FtrIcon/WPaperPurple.png	10
紫蓝色包装纸	1E0B	9	https://acnhcdn.com/latest/FtrIcon/WPaperNavy.png	10
蓝色包装纸	1E0C	9	https://acnhcdn.com/latest/FtrIcon/WPaperBlue.png	10
白色包装纸	1E0D	9	https://acnhcdn.com/latest/FtrIcon/WPaperWhite.png	10
红色包装纸	1E0E	9	https://acnhcdn.com/latest/FtrIcon/WPaperRed.png	10
金色包装纸	1E0F	9	https://acnhcdn.com/latest/FtrIcon/WPaperGold.png	10
茶色包装纸	1E10	9	https://acnhcdn.com/latest/FtrIcon/WPaperBrown.png	10
灰色包装纸	1E11	9	https://acnhcdn.com/latest/FtrIcon/WPaperGray.png	10
黑色包装纸	1E12	9	https://acnhcdn.com/latest/FtrIcon/WPaperBlack.png	10
礼物	1E13	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingYellow.png	1
礼物	1E14	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingPink.png	1
礼物	1E15	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingOrange.png	1
礼物	1E16	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingLightGreen.png	1
礼物	1E17	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingGreen.png	1
礼物	1E18	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingMint.png	1
礼物	1E19	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingLightBlue.png	1
礼物	1E1A	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingPurple.png	1
礼物	1E1B	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingNavy.png	1
礼物	1E1C	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingBlue.png	1
礼物	1E1D	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingWhite.png	1
礼物	1E1E	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingRed.png	1
礼物	1E1F	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingGold.png	1
礼物	1E20	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingBrown.png	1
礼物	1E21	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingGary.png	1
礼物	1E22	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingBlack.png	1
蓝色气球	1EBD	0	https://acnhcdn.com/latest/FtrIcon/ToolBalloonNormal.png	1
道路施工许可证·石板路	2245	0	https://acnhcdn.com/latest/FtrIcon/RoadTexC^_A.png	1
道路施工许可证·砖块路	2246	0	https://acnhcdn.com/latest/FtrIcon/RoadTexD^_A.png	1
道路施工许可证·黑土路	2247	0	https://acnhcdn.com/latest/FtrIcon/RoadTexE^_A.png	1
道路施工许可证·拱形砖路	2248	0	https://acnhcdn.com/latest/FtrIcon/RoadTexF^_A.png	1
道路施工许可证·沙子路	2249	0	https://acnhcdn.com/latest/FtrIcon/RoadTexG^_A.png	1
道路施工许可证·陶砖路	224A	0	https://acnhcdn.com/latest/FtrIcon/RoadTexH^_A.png	1
道路施工许可证·木板路	224B	0	https://acnhcdn.com/latest/FtrIcon/RoadTexI^_A.png	1
河流施工许可证	224C	0	https://acnhcdn.com/latest/FtrIcon/RoadCreationIconRiver^w.png	1
悬崖施工许可证	224D	0	https://acnhcdn.com/latest/FtrIcon/ToolCliffMaker.png	1
撑杆跳竿子的DIY手册	2356	0	https://acnhcdn.com/latest/FtrIcon/DIYRecipeLongWoodenStick.png	1
简陋铲子的DIY手册	2357	0	https://acnhcdn.com/latest/FtrIcon/DIYRecipeScoopWood.png	1
简陋浇花壶的DIY手册	2358	0	https://acnhcdn.com/latest/FtrIcon/DIYRecipeWateringWood.png	1
流行！最佳发型8款	2359	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookHair.png	1
帅气！最佳发型8款	235A	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookHair.png	1
时尚！最佳发色8款	235B	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookHair.png	1
口袋整理技巧	235C	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookExpansion.png	1
平常就能用！道具手册	2405	0	https://acnhcdn.com/latest/FtrIcon/BookRecipe.png	1
道具清清爽爽！收藏环	2590	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookExpansion.png	1
Nook Inc.团扇	2622	0	https://acnhcdn.com/latest/FtrIcon/ToolFanNook0.png	1
道路施工许可证·我的设计	262B	0	https://acnhcdn.com/latest/FtrIcon/MyDesignPro.png	1
铃钱兑换券	26EC	9	https://acnhcdn.com/latest/FtrIcon/BellExchangeTicket.png	10
弹弓的DIY手册	2845	0	https://acnhcdn.com/latest/FtrIcon/DIYRecipeSlingShot.png	1
口袋满装诀窍	2B84	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookExpansion.png	1
我的设计专业版	2F99	0	https://acnhcdn.com/latest/FtrIcon/MyDesignPro.png	1
简陋斧头的DIY手册	3006	0	https://acnhcdn.com/latest/FtrIcon/DIYRecipeAxeWood.png	1
梯子的DIY手册	3027	0	https://acnhcdn.com/latest/FtrIcon/DIYRecipeLadder.png	1
蛋瓶中信	3100	0	https://acnhcdn.com/latest/FtrIcon/MessageBottleEgg.png	1
蓝色烟花棒	32AE	9	https://acnhcdn.com/latest/FtrIcon/ToolFireworks1.png	10
巧克力伴手礼	3330	9	https://acnhcdn.com/latest/FtrIcon/SouvenirChocolate.png	10
地面烟花筒	3332	0	https://acnhcdn.com/latest/FtrIcon/Fireworks.png	1
地面烟花筒的灰烬	3333	0	https://acnhcdn.com/latest/FtrIcon/Cinder.png	1
红色气球	3343	0	https://acnhcdn.com/latest/FtrIcon/ToolBalloonNormal1.png	1
黄色气球	3344	0	https://acnhcdn.com/latest/FtrIcon/ToolBalloonNormal2.png	1
绿色气球	3345	0	https://acnhcdn.com/latest/FtrIcon/ToolBalloonNormal3.png	1
粉红色气球	3346	0	https://acnhcdn.com/latest/FtrIcon/ToolBalloonNormal4.png	1
Nook Inc.手持三角旗	3348	0	https://acnhcdn.com/latest/FtrIcon/ToolPennantRcm.png	1
我的设计专业版＋	338B	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookMydesingPro2.png	1
梦境铃钱兑换券	33AC	9	https://acnhcdn.com/latest/FtrIcon/DreamBellExchangeTicket.png	10
变身！身体彩绘	33C8	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookHair.png	1
看看！彩色隐形眼镜	33C9	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookHair.png	1
转移工具组	3422	0	https://acnhcdn.com/latest/FtrIcon/TentWhite.png	1
藤蔓固定梯子工具组	34D6	0	https://acnhcdn.com/latest/FtrIcon/LadderKitA0_Remake_0_0.png	1
藤蔓固定梯子工具组	34D6	1	https://acnhcdn.com/latest/FtrIcon/LadderKitA0_Remake_1_0.png	1
藤蔓固定梯子工具组	34D6	2	https://acnhcdn.com/latest/FtrIcon/LadderKitA0_Remake_2_0.png	1
木制固定梯子工具组	34DA	0	https://acnhcdn.com/latest/FtrIcon/LadderKitB0_Remake_0_0.png	1
木制固定梯子工具组	34DA	1	https://acnhcdn.com/latest/FtrIcon/LadderKitB0_Remake_1_0.png	1
木制固定梯子工具组	34DA	2	https://acnhcdn.com/latest/FtrIcon/LadderKitB0_Remake_2_0.png	1
木制固定梯子工具组	34DA	3	https://acnhcdn.com/latest/FtrIcon/LadderKitB0_Remake_3_0.png	1
木制固定梯子工具组	34DA	4	https://acnhcdn.com/latest/FtrIcon/LadderKitB0_Remake_4_0.png	1
木制固定梯子工具组	34DA	5	https://acnhcdn.com/latest/FtrIcon/LadderKitB0_Remake_5_0.png	1
铁制固定梯子工具组	34DE	0	https://acnhcdn.com/latest/FtrIcon/LadderKitC0_Remake_0_0.png	1
铁制固定梯子工具组	34DE	1	https://acnhcdn.com/latest/FtrIcon/LadderKitC0_Remake_1_0.png	1
铁制固定梯子工具组	34DE	2	https://acnhcdn.com/latest/FtrIcon/LadderKitC0_Remake_2_0.png	1
时下最潮！反应图鉴	352A	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookExpansion.png	1
更多！发型×6	35C6	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookHair.png	1
多彩多姿感恩节DIY	35DB	0	https://acnhcdn.com/latest/FtrIcon/DIYbookHarvest.png	1
圣诞包装纸	35E0	9	https://acnhcdn.com/latest/FtrIcon/WPaperOrnament.png	10
礼物	35E1	0	https://acnhcdn.com/latest/FtrIcon/DummyWrappingOrnament.png	1
气泡饮料	360B	0	https://acnhcdn.com/latest/FtrIcon/ToolJuiceFuzzyapple.png	1
礼物袋	360C	0	https://acnhcdn.com/latest/FtrIcon/SantaSack.png	1
某人的礼物	362D	0	https://acnhcdn.com/latest/FtrIcon/Present.png	1
助威扩音器·美式足球	3659	0	https://acnhcdn.com/latest/FtrIcon/ToolMegaphone0.png	1
撒豆组合	365A	0	https://acnhcdn.com/latest/FtrIcon/ToolSoy0.png	1
春节红包	3682	9	https://acnhcdn.com/latest/FtrIcon/OtoshidamaCh.png	10
韩国新年红包	3683	9	https://acnhcdn.com/latest/FtrIcon/OtoshidamaKr.png	10
日式红包	3684	9	https://acnhcdn.com/latest/FtrIcon/OtoshidamaJp.png	10
沙锤	3686	0	https://acnhcdn.com/latest/FtrIcon/ToolMaracasCarnival.png	1
面粉	36AA	49	https://acnhcdn.com/latest/FtrIcon/FlourWheat.png	50
全麦面粉	36AC	49	https://acnhcdn.com/latest/FtrIcon/FlourWheatwhole.png	50
砂糖	36AD	49	https://acnhcdn.com/latest/FtrIcon/FlourSugar.png	50
黑糖	36AE	49	https://acnhcdn.com/latest/FtrIcon/FlourSugarbrown.png	50
助威扩音器·火焰	36BD	0	https://acnhcdn.com/latest/FtrIcon/ToolMegaphone1.png	1
助威扩音器·星星	36BE	0	https://acnhcdn.com/latest/FtrIcon/ToolMegaphone2.png	1
助威扩音器·闪亮	36BF	0	https://acnhcdn.com/latest/FtrIcon/ToolMegaphone3.png	1
三叶草苏打水	36CC	0	https://acnhcdn.com/latest/FtrIcon/ToolJuiceShamrock.png	1
欢乐！狂欢节反应	36CE	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookReactionCarnival.png	1
春节红包	36DA	0	https://acnhcdn.com/latest/FtrIcon/OtoshidamaSealCh.png	1
韩国新年红包	36DB	0	https://acnhcdn.com/latest/FtrIcon/OtoshidamaSealKr.png	1
日式红包	36DC	0	https://acnhcdn.com/latest/FtrIcon/OtoshidamaSealJp.png	1
“我的设计”展示柜	374E	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookMydesignShowcase.png	1
花瓣篮	37CC	0	https://acnhcdn.com/latest/FtrIcon/ToolFlowershower.png	1
千岁糖	37CD	0	https://acnhcdn.com/latest/FtrIcon/ToolChitoseame.png	1
手提灯笼	384E	0	https://acnhcdn.com/latest/FtrIcon/ToolLantern_Remake_0_0.png	1
手提灯笼	384E	1	https://acnhcdn.com/latest/FtrIcon/ToolLantern_Remake_1_0.png	1
手提灯笼	384E	2	https://acnhcdn.com/latest/FtrIcon/ToolLantern_Remake_2_0.png	1
手提灯笼	384E	3	https://acnhcdn.com/latest/FtrIcon/ToolLantern_Remake_3_0.png	1
手提灯笼	384E	4	https://acnhcdn.com/latest/FtrIcon/ToolLantern_Remake_4_0.png	1
手提灯笼	384E	5	https://acnhcdn.com/latest/FtrIcon/ToolLantern_Remake_5_0.png	1
黄金固定梯子工具组	3886	0	https://acnhcdn.com/latest/FtrIcon/LadderKitD.png	1
彩色荧光棒	38A8	0	https://acnhcdn.com/latest/FtrIcon/ToolSticklightColorful.png	1
乳清蛋白	38CA	0	https://acnhcdn.com/latest/FtrIcon/ToolProtein_Remake_0_0.png	1
乳清蛋白	38CA	1	https://acnhcdn.com/latest/FtrIcon/ToolProtein_Remake_1_0.png	1
乳清蛋白	38CA	2	https://acnhcdn.com/latest/FtrIcon/ToolProtein_Remake_2_0.png	1
乳清蛋白	38CA	3	https://acnhcdn.com/latest/FtrIcon/ToolProtein_Remake_3_0.png	1
哑铃	38CB	0	https://acnhcdn.com/latest/FtrIcon/ToolDumbbellPlayer_Remake_0_0.png	1
哑铃	38CB	1	https://acnhcdn.com/latest/FtrIcon/ToolDumbbellPlayer_Remake_1_0.png	1
哑铃	38CB	2	https://acnhcdn.com/latest/FtrIcon/ToolDumbbellPlayer_Remake_2_0.png	1
哑铃	38CB	3	https://acnhcdn.com/latest/FtrIcon/ToolDumbbellPlayer_Remake_3_0.png	1
哑铃	38CB	4	https://acnhcdn.com/latest/FtrIcon/ToolDumbbellPlayer_Remake_4_0.png	1
哑铃	38CB	5	https://acnhcdn.com/latest/FtrIcon/ToolDumbbellPlayer_Remake_5_0.png	1
Nook Inc.气球	38CC	0	https://acnhcdn.com/latest/FtrIcon/ToolBalloonNook.png	1
外带咖啡	38CD	0	https://acnhcdn.com/latest/FtrIcon/ToolCupTakeout.png	1
万圣节点心篮	38CE	0	https://acnhcdn.com/latest/FtrIcon/ToolBasketHalloween_Remake_0_0.png	1
万圣节点心篮	38CE	1	https://acnhcdn.com/latest/FtrIcon/ToolBasketHalloween_Remake_1_0.png	1
万圣节点心篮	38CE	2	https://acnhcdn.com/latest/FtrIcon/ToolBasketHalloween_Remake_2_0.png	1
万圣节点心篮	38CE	3	https://acnhcdn.com/latest/FtrIcon/ToolBasketHalloween_Remake_3_0.png	1
陶俑碎片	38D2	0	https://acnhcdn.com/latest/FtrIcon/HaniwaPiece.png	1
桃红色扇子	3923	0	https://acnhcdn.com/latest/FtrIcon/ToolSensu0.png	1
珍珠奶茶	3924	0	https://acnhcdn.com/latest/FtrIcon/ToolTapioca0.png	1
棉花糖	3925	0	https://acnhcdn.com/latest/FtrIcon/ToolCandyfloss0.png	1
巧克力冰棒	3927	0	https://acnhcdn.com/latest/FtrIcon/ToolIcecandyPlayer2.png	1
苏打冰棒	3928	0	https://acnhcdn.com/latest/FtrIcon/ToolIcecandyPlayer1.png	1
橘子冰棒	3929	0	https://acnhcdn.com/latest/FtrIcon/ToolIcecandyPlayer0.png	1
香草冰淇淋	392B	0	https://acnhcdn.com/latest/FtrIcon/ToolIcecream0.png	1
香草软冰淇淋	392C	0	https://acnhcdn.com/latest/FtrIcon/ToolIcesoft0.png	1
罐装橘子汁	392E	0	https://acnhcdn.com/latest/FtrIcon/ToolCanPlayer0.png	1
口袋书	392F	0	https://acnhcdn.com/latest/FtrIcon/ToolBookPlayer_Remake_0_0.png	1
口袋书	392F	1	https://acnhcdn.com/latest/FtrIcon/ToolBookPlayer_Remake_1_0.png	1
口袋书	392F	2	https://acnhcdn.com/latest/FtrIcon/ToolBookPlayer_Remake_2_0.png	1
口袋书	392F	3	https://acnhcdn.com/latest/FtrIcon/ToolBookPlayer_Remake_3_0.png	1
口袋书	392F	4	https://acnhcdn.com/latest/FtrIcon/ToolBookPlayer_Remake_4_0.png	1
口袋杂志	3930	0	https://acnhcdn.com/latest/FtrIcon/ToolMagazine_Remake_0_0.png	1
口袋杂志	3930	1	https://acnhcdn.com/latest/FtrIcon/ToolMagazine_Remake_1_0.png	1
口袋杂志	3930	2	https://acnhcdn.com/latest/FtrIcon/ToolMagazine_Remake_2_0.png	1
口袋杂志	3930	3	https://acnhcdn.com/latest/FtrIcon/ToolMagazine_Remake_3_0.png	1
巧克力甜甜圈	3931	0	https://acnhcdn.com/latest/FtrIcon/ToolDonutPlayer.png	1
鸡毛掸子	3933	0	https://acnhcdn.com/latest/FtrIcon/ToolDusterPlayer.png	1
优质树枝	3934	0	https://acnhcdn.com/latest/FtrIcon/ToolBranchPlayer.png	1
狗尾草	3935	0	https://acnhcdn.com/latest/FtrIcon/ToolFoxtailPlayer.png	1
料理也能DIY！手册＋	3963	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookDIYRecipePlus.png	1
“我的设计”图案＋	3964	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookMydesignPatternPlus.png	1
布置PRO许可证	3965	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookCeilingFtrAccentWall.png	1
轻轻松松！爽快改造书	3966	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookFenceRemake.png	1
照相机软件PRO	3967	0	https://acnhcdn.com/latest/FtrIcon/HowtoBook1stPersonCamera.png	1
苏打&柠檬双球冰淇淋	398E	0	https://acnhcdn.com/latest/FtrIcon/ToolIcecreamDouble0.png	1
珍珠拿铁	3996	0	https://acnhcdn.com/latest/FtrIcon/ToolTapioca4.png	1
哈密瓜棉花糖	3997	0	https://acnhcdn.com/latest/FtrIcon/ToolCandyfloss2.png	1
弹珠汽水棉花糖	3998	0	https://acnhcdn.com/latest/FtrIcon/ToolCandyfloss3.png	1
珍珠草莓牛奶	3999	0	https://acnhcdn.com/latest/FtrIcon/ToolTapioca1.png	1
珍珠芒果牛奶	399A	0	https://acnhcdn.com/latest/FtrIcon/ToolTapioca3.png	1
珍珠抹茶牛奶	399B	0	https://acnhcdn.com/latest/FtrIcon/ToolTapioca2.png	1
草莓棉花糖	399C	0	https://acnhcdn.com/latest/FtrIcon/ToolCandyfloss1.png	1
罐装葡萄汁	39B7	0	https://acnhcdn.com/latest/FtrIcon/ToolCanPlayer1.png	1
罐装苹果汁	39B8	0	https://acnhcdn.com/latest/FtrIcon/ToolCanPlayer2.png	1
罐装绿茶	39B9	0	https://acnhcdn.com/latest/FtrIcon/ToolCanPlayer3.png	1
罐装红茶	39BA	0	https://acnhcdn.com/latest/FtrIcon/ToolCanPlayer4.png	1
罐装咖啡	39BB	0	https://acnhcdn.com/latest/FtrIcon/ToolCanPlayer5.png	1
罐装运动饮料	39BC	0	https://acnhcdn.com/latest/FtrIcon/ToolCanPlayer6.png	1
罐装苏打水	39BD	0	https://acnhcdn.com/latest/FtrIcon/ToolCanPlayer7.png	1
全面生活支持服务	39CC	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookLifeSupportTips.png	1
方便快捷！料理手册	39DB	0	https://acnhcdn.com/latest/FtrIcon/Cookingbook1.png	1
感恩节·料理	39E0	0	https://acnhcdn.com/latest/FtrIcon/CookingbookHarvest.png	1
表情·创意笔记	39EC	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookReaction_v200.png	1
有型！发型×4	39ED	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookHair_v200.png	1
巧克力冰淇淋	39F4	0	https://acnhcdn.com/latest/FtrIcon/ToolIcecream1.png	1
草莓冰淇淋	39F5	0	https://acnhcdn.com/latest/FtrIcon/ToolIcecream2.png	1
哈密瓜&芝士双球冰淇淋	3A04	0	https://acnhcdn.com/latest/FtrIcon/ToolIcecreamDouble1.png	1
橘子&薄荷双球冰淇淋	3A05	0	https://acnhcdn.com/latest/FtrIcon/ToolIcecreamDouble2.png	1
固定梯子工具组手册	3A0F	0	https://acnhcdn.com/latest/FtrIcon/DIYRecipeFIXLadder.png	1
包裹	3A19	0	https://acnhcdn.com/latest/FtrIcon/OneroomCardboard.png	1
公共建设施工许可证	3A42	0	https://acnhcdn.com/latest/FtrIcon/HowtoBookAddBridgeSlope.png	1
遗失物	0946	0	https://acnhcdn.com/latest/FtrIcon/Porch.png	1
遗失物	0947	0	https://acnhcdn.com/latest/FtrIcon/Book.png	1
通信装置零件	094D	9	https://acnhcdn.com/latest/FtrIcon/JohnyParts.png	10
生锈零件	0955	9	https://acnhcdn.com/latest/FtrIcon/JohnnyQuestDust1.png	10
宝物	09F1	0	https://acnhcdn.com/latest/FtrIcon/Present2.png	1
这是什么来着？	09F2	0	https://acnhcdn.com/latest/FtrIcon/Present2.png	1
生日纸杯蛋糕	0ADB	9	https://acnhcdn.com/latest/FtrIcon/BirthdayCupcake.png	10
じぶんのスマホ	0C04	0	https://acnhcdn.com/latest/FtrIcon/YellowPaperBag.png	1
メモ	0C05	0	https://acnhcdn.com/latest/FtrIcon/YellowPaperBag.png	1
红色羽毛	0DD5	2	https://acnhcdn.com/latest/FtrIcon/FeatherRed.png	3
蓝色羽毛	0DD6	2	https://acnhcdn.com/latest/FtrIcon/FeatherBlue.png	3
绿色羽毛	0DD7	2	https://acnhcdn.com/latest/FtrIcon/FeatherGreen.png	3
紫色羽毛	0DD9	2	https://acnhcdn.com/latest/FtrIcon/FeatherPurple.png	3
彩虹羽毛	0DDC	0	https://acnhcdn.com/latest/FtrIcon/FeatherRainbow.png	1
